source_index,source_label,source_specialty,source_disease,Sensitivity,Specificity,Prevalence,reported_sample_size,tp,fp,fn,tn,PPV,NPV,Youden's J,H(parent),H(children),Entropy Removal,% Removed,LR+,LR-,Proportion of Positive Cases,Proportion of Negative Cases,Positive Child Entropy,Negative Child Entropy,data_source,confidence,study,cutoff,source_excel_row,source_correction,catalog_id,canonical_name,match_method,catalog_url,catalog_purpose,catalog_specialty,catalog_disease,calculator_key,confidence_group,evidence_group,sampling_design,integer_counts,count_total,sensitivity,specificity,prevalence,ppv,npv,youden_j,lr_positive,lr_negative,diagnostic_odds_ratio,parent_entropy_bits,positive_fraction,negative_fraction,positive_entropy_bits,negative_entropy_bits,conditional_entropy_bits,entropy_reduction_bits,entropy_removed_percent,parent_entropy_mm_bits,entropy_reduction_mm_bits,entropy_removed_mm_percent,positive_information_bits,negative_information_bits,positive_information_share_percent,negative_information_share_percent,information_contribution_pattern,included,exclusion_reason
10,Absolute Lymphocyte Count (ALC) (not a validation study),"Emergency Medicine, Hematology, Infectious Disease, Internal Medicine, Primary Care","HIV/AIDS, immunodeficiency",0.6440677966,0.9105691057,0.3241758242,182.0,38.0,11.0,21.0,112.0,0.7755102041,0.8421052632,0.5546369023,0.9088648376,0.666680966,0.2421838716,26.64685238,7.201848998,0.3908898305,0.3241758242,0.6758241758,0.7682814091,0.6292492239,v1_raw,Moderate,"Kakar A, Beri R, Gogia A, Byotra SP, Prakash V, Kumar S, Bhargava M. Absolute lymphocyte count: a cost-effective method of monitoring HIV-infected individuals. Indian J Pathol Microbiol. 2011;54(1):107–111. PMID: 21393889.","ALC ≤1,200 cells/mm³ predicts CD4 ≤200 cells/mm³",12,,2203.0,Absolute Lymphocyte Count (ALC),Manual alias,https://www.mdcalc.com/calc/2203/absolute-lymphocyte-count-alc,"Diagnosis, Formula","Critical Care, Emergency Medicine, Family Practice, Hematology and Oncology, Infectious Disease, Internal Medicine, Palliative Care/Hospice","Coronavirus, HIV/AIDS",mdcalc:2203,Moderate,Count-based,Unclear,True,182.0,0.6440677966101694,0.9105691056910569,0.3241758241758242,0.7755102040816326,0.8421052631578947,0.5546369023012263,7.201848998459164,0.39088983050847464,18.42424242424241,0.9088648376213603,0.2692307692307692,0.7307692307692307,0.7682814090975241,0.6292492238560345,0.6666809660364356,0.24218387158492471,26.64685237672494,0.9128282855358903,0.2382204236703946,26.096959027791684,0.1666376532388781,0.07554621834604641,68.80625540765814,31.193744592341858,Positive-result dominant,True,
11,Academic Research Consortium for High Bleeding Risk (ARC-HBR) Criteria,Cardiology / Interventional Cardiology,BARC type 3 or 5 major bleeding within 1 year after PCI,0.6853932584,0.6166495375,0.03671314248,12121.0,305.0,4476.0,140.0,7200.0,0.06379418532,0.9809264305,0.3020427959,0.2270135693,0.2175082792,0.009505290133,4.18710219,1.787902521,0.5101872659,0.03671314248,0.9632868575,0.3423258186,0.1362068274,v1_raw,Moderate-high,"Ueki et al., 2020, Validation of the ARC-HBR criteria in patients undergoing PCI",ARC-HBR positive: ≥1 major criterion or ≥2 minor criteria,13,,10640.0,Academic Research Consortium for High Bleeding Risk (ARC-HBR) Criteria,Exact,https://www.mdcalc.com/calc/10640/academic-research-consortium-high-bleeding-risk-arc-hbr-criteria,Prognosis,"Cardiology, Critical Care, Critical Care (Neurologic), Emergency Medicine, Hematology and Oncology, Hospitalist Medicine, Internal Medicine, Neurology","Acute Coronary Syndrome, Anemia, CAD, Coronary Artery Disease, Intracranial Hemorrhage, Major Bleeding",mdcalc:10640,Moderate-high,Count-based,Unclear,True,12121.0,0.6853932584269663,0.6166495375128469,0.036713142479993396,0.06379418531687932,0.9809264305177112,0.3020427959398133,1.7879025213121669,0.510187265917603,3.5044044427422447,0.22701356933193048,0.3944394026895471,0.605560597310453,0.34232581864979345,0.13620682741246032,0.217508279199086,0.009505290132844485,4.187102189889899,0.22707308154383085,0.009445777920944106,4.159796421805652,0.004866148475199371,0.00463914165764505,51.19410777778292,48.80589222221708,Balanced,True,
12,Acetaminophen Overdose and NAC Dosing,Emergency Medicine / Medical Toxicology,Acetaminophen-induced hepatotoxicity following acute overdose,1,0.6020524515,0.06102783726,934.0,57.0,349.0,0.0,528.0,0.1403940887,1,0.6020524515,0.3315116088,0.2544107127,0.07710089615,23.25737443,2.512893983,0,0.06102783726,0.9389721627,0.5852699646,0,v1_raw,Moderate-high,"Chomchai et al., 2026, Diagnostic Utility of the Paracetamol Concentration–Aminotransferase Activity Multiplication Product","Rumack–Matthew 150-treatment line: 150 mg/L at 4 hours, declining to approximately 4.7 mg/L at 24 hours",14,,568.0,Acetaminophen Overdose and NAC Dosing,Exact,https://www.mdcalc.com/calc/568/acetaminophen-overdose-nac-dosing,"Diagnosis, Treatment","Critical Care, Emergency Medicine, Family Practice, Gastroenterology, Hepatology, Hospitalist Medicine, Internal Medicine, Pediatrics, Pharmacy, Primary Care, Toxicology","Hepatitis, Ingestion/Overdose",mdcalc:568,Moderate-high,Count-based,Unclear,True,934.0,1.0,0.6020524515393386,0.061027837259100645,0.14039408866995073,1.0,0.6020524515393386,2.5128939828080226,0.0,inf,0.3315116088087827,0.4346895074946467,0.5653104925053534,0.5852699645877405,0.0,0.2544107126580542,0.07710089615072852,23.2573744333643,0.33228392949448343,0.07710089615072852,23.203317797530904,0.025744864634794425,0.05135603151593417,33.391135408419196,66.60886459158081,Negative-result dominant,True,
13,ACR/EULAR 2010 Rheumatoid Arthritis Classification Criteria,Rheumatology,Early rheumatoid arthritis requiring methotrexate treatment within 1 year,0.8531073446,0.495049505,0.778021978,455.0,302.0,51.0,52.0,50.0,0.8555240793,0.4901960784,0.3481568496,0.763762901,0.686382176,0.07738072501,10.13151135,1.689487094,0.2967231638,0.778021978,0.221978022,0.5958418698,0.9997226475,v1_raw,Moderate-high,"Britsemmer et al., 2011, Validation of the 2010 ACR/EULAR Classification Criteria for Rheumatoid Arthritis: Slight Improvement Over the 1987 ACR Criteria","Score ≥6/10, after confirming synovitis in ≥1 joint and excluding a better alternative diagnosis",15,,10092.0,ACR/EULAR 2010 Rheumatoid Arthritis Classification Criteria,Exact,https://www.mdcalc.com/calc/10092/acr-eular-2010-rheumatoid-arthritis-classification-criteria,Diagnosis,"Hospitalist Medicine, Internal Medicine, Orthopedics, Rheumatology",Rheumatoid Arthritis,mdcalc:10092,Moderate-high,Count-based,Unclear,True,455.0,0.8531073446327684,0.49504950495049505,0.778021978021978,0.8555240793201133,0.49019607843137253,0.34815684958326343,1.6894870942727374,0.29672316384180786,5.693815987933636,0.7637629010480094,0.7758241758241758,0.22417582417582418,0.5958418698243811,0.9997226475394071,0.68638217603742,0.07738072501058935,10.131511350500286,0.7653482802138214,0.0757953458447773,9.903379651366272,0.021481942180143675,0.05589878283044587,27.761360697000352,72.23863930299964,Negative-result dominant,True,
14,ACR/EULAR Gout Classification Criteria,Rheumatology,MSU crystal-confirmed gout in patients presenting with acute monoarthritis,0.6805555556,0.9818181818,0.5669291339,381.0,147.0,3.0,69.0,162.0,0.98,0.7012987013,0.6623737374,0.9870359911,0.589045202,0.3979907891,40.32181123,37.43055556,0.3253600823,0.5669291339,0.4330708661,0.1414405425,0.8796975783,v1_raw,High,"Janssens et al., 2017, Performance of the 2015 ACR-EULAR Classification Criteria for Gout in a Primary Care Population Presenting With Monoarthritis","Total score ≥8; MSU crystals in a symptomatic joint, bursa, or tophus independently satisfy classification",16,,2195.0,ACR/EULAR Gout Classification Criteria,Exact,https://www.mdcalc.com/calc/2195/acr-eular-gout-classification-criteria,Diagnosis,"Emergency Medicine, Family Practice, Internal Medicine, Orthopedics, Primary Care, Rheumatology",Gout,mdcalc:2195,High,Count-based,Unclear,True,381.0,0.6805555555555556,0.9818181818181818,0.5669291338582677,0.98,0.7012987012987013,0.6623737373737373,37.43055555555554,0.32536008230452673,115.04347826086953,0.987035991120963,0.3937007874015748,0.6062992125984252,0.14144054254182076,0.879697578277517,0.5890452020036209,0.3979907891173421,40.32181123054586,0.9889292916995575,0.39609748853874766,40.0531657686083,0.26972064903401016,0.12827014008333198,67.77057570407409,32.22942429592591,Positive-result dominant,True,
15,ACTION ICU Score for Intensive Care in NSTEMI,Cardiology / Critical Care / Emergency Medicine,Development of an in-hospital complication requiring ICU-level care after initially stable NSTEMI,0.96,0.1540020263,0.07062146893,1062.0,72.0,835.0,3.0,152.0,0.07938257993,0.9806451613,0.1140020263,0.3682385831,0.3617319655,0.006506617606,1.76695705,1.134754491,0.2597368421,0.07062146893,0.9293785311,0.3999999274,0.1378026663,v1_raw,High,"Vásquez-Rodríguez et al., 2023, Risk of Complications After a Non-ST-Segment Elevation Acute Myocardial Infarction in a Latin-American Cohort: An Application of the ACTION ICU Score",Study-optimized cutoff: score >3 considered higher risk; scores ≤3 considered lower risk,17,,10020.0,ACTION ICU Score for Intensive Care in NSTEMI,Exact,https://www.mdcalc.com/calc/10020/action-icu-score-intensive-care-nstemi,Prognosis,"Cardiology, Critical Care, Family Practice, Internal Medicine",Acute Coronary Syndrome,mdcalc:10020,High,Count-based,Cohort/consecutive,True,1062.0,0.96,0.1540020263424519,0.07062146892655367,0.07938257993384785,0.9806451612903225,0.11400202634245193,1.134754491017964,0.2597368421052634,4.368862275449098,0.3682385831246286,0.8540489642184558,0.14595103578154425,0.3999999273525273,0.13780266627044108,0.36173196551851283,0.006506617606115761,1.7669570502104683,0.36891781807796614,0.005827382652778207,1.5795882896463036,0.0006945415101972708,0.005812076095918397,10.674386482224664,89.32561351777534,Negative-result dominant,True,
16,Acute Gout Diagnosis Rule,Rheumatology / Emergency Medicine / Primary Care,MSU crystal-confirmed acute gout versus culture-confirmed septic arthritis in patients with acute monoarthritis,0.743902439,0.9444444444,0.6029411765,136.0,61.0,3.0,21.0,51.0,0.953125,0.7083333333,0.6883468835,0.969204095,0.5895027698,0.3797013252,39.17661173,13.3902439,0.2711621234,0.6029411765,0.3970588235,0.2729708579,0.8708644692,v1_raw,Moderate-high,"Lee et al., 2015, Application of a Novel Diagnostic Rule in the Differential Diagnosis Between Acute Gouty Arthritis and Septic Arthritis",Score ≥8 positive/high probability; score <8 treated as negative for this binary matrix,18,,2175.0,Acute Gout Diagnosis Rule,Exact,https://www.mdcalc.com/calc/2175/acute-gout-diagnosis-rule,Diagnosis,"Emergency Medicine, Family Practice, Internal Medicine, Orthopedics, Primary Care, Rheumatology",Gout,mdcalc:2175,Moderate-high,Count-based,Unclear,True,136.0,0.7439024390243902,0.9444444444444444,0.6029411764705882,0.953125,0.7083333333333334,0.6883468834688347,13.390243902439018,0.27116212338593976,49.38095238095235,0.9692040949598235,0.47058823529411764,0.5294117647058824,0.27297085791406983,0.8708644692353646,0.5895027697900495,0.37970132516977406,39.176611731661524,0.9745081208454447,0.3743972992841529,38.4191051131868,0.22832464812740988,0.1513766770423641,60.13269719965295,39.86730280034705,Positive-result dominant,True,
17,Acute Pancreatitis Prediction Model,Gastroenterology / Emergency Medicine,Acute pancreatitis in patients presenting with serum lipase ≥3 times the upper limit of normal,0.8152866242,0.859375,0.4498567335,349.0,128.0,27.0,29.0,165.0,0.8258064516,0.8505154639,0.6746616242,0.9927329176,0.6346011388,0.3581317788,36.07534035,5.797593772,0.2149392009,0.4498567335,0.5501432665,0.6672085178,0.6085488514,v1_raw,High,"Jin et al., 2024, Prospective Validation of a Prediction Model for the Diagnosis of Acute Pancreatitis",Score ≥6 points,19,,10634.0,Acute Pancreatitis Prediction Model,Exact,https://www.mdcalc.com/calc/10634/acute-pancreatitis-prediction-model,Prognosis,"Emergency Medicine, Endocrinology, Gastroenterology, Hospitalist Medicine, Internal Medicine, Primary Care, Surgery (General)",Pancreatitis,mdcalc:10634,High,Count-based,Unclear,True,349.0,0.8152866242038217,0.859375,0.4498567335243553,0.8258064516129032,0.8505154639175257,0.6746616242038217,5.797593772116065,0.21493920092646202,26.97318007662836,0.992732917572267,0.44412607449856734,0.5558739255014327,0.6672085178006011,0.6085488514177504,0.6346011387797614,0.3581317787925056,36.07534035119119,0.9947998159116495,0.3560648804531231,35.79261623875753,0.1930519668361131,0.16507981195639249,53.90528801633199,46.09471198366801,Balanced,True,
18,ADAPT Protocol for Cardiac Event Risk,Emergency Medicine / Cardiology,30-day major adverse cardiac event in patients presenting with possible acute coronary syndrome,0.9966887417,0.2337118948,0.1529113924,1975.0,301.0,1282.0,1.0,391.0,0.1901452937,0.9974489796,0.2304006365,0.6170783629,0.5675776556,0.0495007074,8.021786271,1.300671033,0.01416812046,0.1529113924,0.8470886076,0.7017753042,0.0256519468,v1_raw,High,"Than et al., 2012, ADAPT Trial","Low risk/test negative: TIMI score 0, no ischemic ECG changes, and troponin below the institutional cutoff at both 0 and 2 hours; failure of any criterion is test positiv",20,,1857.0,ADAPT Protocol for Cardiac Event Risk,Exact,https://www.mdcalc.com/calc/1857/adapt-protocol-cardiac-event-risk,"Algorithm, Prognosis, Rule Out","Cardiology, Emergency Medicine, Hospitalist Medicine, Internal Medicine",Acute Coronary Syndrome,mdcalc:1857,High,Count-based,Unclear,True,1975.0,0.9966887417218543,0.2337118947997609,0.1529113924050633,0.1901452937460518,0.9974489795918368,0.23040063652161513,1.3006710334638552,0.01416812045866439,91.80265210608378,0.617078362949125,0.8015189873417722,0.19848101265822785,0.7017753042117887,0.025651946800986897,0.5675776555510118,0.049500707398113186,8.021786270635173,0.617443602199983,0.049135468147255223,7.957887647095712,0.005822218614918934,0.04367848878319426,11.761889720268643,88.23811027973136,Negative-result dominant,True,
19,Additional Nodal Metastasis Nomogram,Surgical Oncology / Breast Surgery,Additional non-sentinel lymph-node metastasis in sentinel-node-positive breast cancer,0.9230769231,0.8144329897,0.4457142857,175.0,72.0,18.0,6.0,79.0,0.8,0.9294117647,0.7375099128,0.9914801475,0.5500760229,0.4414041246,44.51971386,4.974358974,0.09444985394,0.4457142857,0.5542857143,0.7219280949,0.3681150054,v1_raw,Moderate,"Vieni et al., 2016",Nomogram probability >50% = positive/high risk; ≤50% = negative/low risk,21,,3909.0,Additional Nodal Metastasis Nomogram,Exact,https://www.mdcalc.com/calc/3909/additional-nodal-metastasis-nomogram,Prognosis,"Hematology and Oncology, Internal Medicine, OB-Gyn, Surgery (General)",Breast Cancer,mdcalc:3909,Moderate,Count-based,Unclear,True,175.0,0.9230769230769231,0.8144329896907216,0.44571428571428573,0.8,0.9294117647058824,0.7375099127676448,4.9743589743589745,0.09444985394352477,52.6666666666667,0.9914801474700046,0.5142857142857142,0.4857142857142857,0.7219280948873623,0.36811500542807735,0.550076022864281,0.44140412460572354,44.519713857314265,0.9956021333011159,0.4372821387746122,43.92137422654135,0.1959318891862675,0.24547223541945595,44.388323140677535,55.611676859322465,Balanced,True,
20,Adult Self-Report Scale (ASRS v1.1) for ADHD,Psychiatry / Primary Care,Adult attention-deficit/hyperactivity disorder,0.8333333333,0.6941649899,0.1265377856,1138.0,120.0,304.0,24.0,690.0,0.2830188679,0.9663865546,0.5274983233,0.5478660114,0.4533859271,0.09448008436,17.24510782,2.724780702,0.2400966184,0.1265377856,0.8734622144,0.8595316915,0.2122013275,v1_raw,Moderate,"van de Glind et al., 2013",Positive screen: ≥4 of the six ASRS Part A items in their designated shaded response categories,22,,1730.0,Adult Self-Report Scale (ASRS v1.1) for ADHD,Exact,https://www.mdcalc.com/calc/1730/adult-self-report-scale-asrs-adhd,Diagnosis,"Family Practice, Internal Medicine, Primary Care, Psychiatry",Attention-Deficit/Hyperactivity Disorder,mdcalc:1730,Moderate,Count-based,Unclear,True,1138.0,0.8333333333333334,0.6941649899396378,0.1265377855887522,0.2830188679245283,0.9663865546218487,0.5274983232729711,2.724780701754386,0.24009661835748788,11.348684210526319,0.5478660114448899,0.37258347978910367,0.6274165202108963,0.859531691450293,0.2122013275213624,0.4533859270871502,0.09448008435773969,17.245107815424955,0.5484998844857023,0.09384621131692732,17.109613688418854,0.04637725409055718,0.04810283026718263,49.08680427819497,50.91319572180503,Balanced,True,
21,Age-Adjusted D-dimer for Venous Thromboembolism (VTE),Emergency Medicine / Hematology / Pulmonology,Pulmonary embolism in adults >50 years with suspected PE,0.9289940828,0.6389969595,0.01630539654,31094.0,471.0,11042.0,36.0,19545.0,0.04091027534,0.9981614831,0.5679910423,0.120160588,0.1034415777,0.01671901028,13.91388853,2.573369137,0.1111208999,0.01630539654,0.9836946035,0.2464503139,0.01935702744,v1_raw,Moderate,"Sharp et al., 2016",Positive: D-dimer ≥age × 10 µg/L FEU for patients >50 years; negative: below age-adjusted threshold,23,,10138.0,Age-Adjusted D-dimer for Venous Thromboembolism (VTE),Exact,https://www.mdcalc.com/calc/10138/age-adjusted-d-dimer-venous-thromboembolism-vte,"Diagnosis, Rule Out","Cardiology, Critical Care, Emergency Medicine, Family Practice, Geriatrics, Hospitalist Medicine, Primary Care, Pulmonology, Surgery (Vascular)","Acute Coronary Syndrome, Deep Venous Thrombosis, Pulmonary Embolism, Venous Thromboembolism",mdcalc:10138,Moderate,Count-based,Unclear,True,31094.0,0.9289940828402367,0.6389969594925949,0.01630539653952531,0.04091027534091896,0.9981614830703233,0.5679910423328316,2.5733691370978375,0.11112089988056696,23.15828201412787,0.12016058802402756,0.3702643596835402,0.6297356403164598,0.2464503139171717,0.019357027438643953,0.1034415777450468,0.01671901027898076,13.91388853359938,0.1201837869537389,0.01669581134926942,13.891899874727667,0.007124975581437683,0.009594034697543113,42.61601292509069,57.38398707490931,Balanced,True,
22,AIMS65 Score for Upper GI Bleeding Mortality,Emergency Medicine / Gastroenterology,In-hospital mortality in adults with upper gastrointestinal bleeding,0.8064516129,0.7718360071,0.05236486486,592.0,25.0,128.0,6.0,433.0,0.1633986928,0.986332574,0.57828762,0.2963590404,0.2433097434,0.05304929705,17.90034715,3.53452621,0.2507636147,0.05236486486,0.9476351351,0.6423786614,0.1042264986,v1_raw,Moderate,"Kılıç et al., 2023",AIMS65 ≥2 predicts high risk; 0–1 predicts low risk,24,,3801.0,AIMS65 Score for Upper GI Bleeding Mortality,Exact,https://www.mdcalc.com/calc/3801/aims65-score-upper-gi-bleeding-mortality,Prognosis,"Critical Care, Gastroenterology","Bleeding/Hemorrhage, Gastrointestinal Bleeding",mdcalc:3801,Moderate,Count-based,Unclear,True,592.0,0.8064516129032258,0.7718360071301248,0.052364864864864864,0.16339869281045752,0.9863325740318907,0.5782876200333504,3.5345262096774195,0.25076361469120173,14.09505208333333,0.29635904042029115,0.25844594594594594,0.7415540540540541,0.6423786613569124,0.10422649859914218,0.24330974336593075,0.0530492970543604,17.900347152942196,0.2975775328534744,0.05183080462117715,17.417579924186807,0.03045579566896007,0.022593501385400373,57.410366131244984,42.589633868755016,Balanced,True,
23,ALBI (Albumin-Bilirubin) Grade for Hepatocellular Carcinoma (HCC),Neurology / Emergency Medicine / Neuroradiology,Progression to malignant middle cerebral artery infarction after acute MCA ischemic stroke,0.5,0.8644067797,0.4778761062,226.0,54.0,16.0,54.0,102.0,0.7714285714,0.6538461538,0.3644067797,0.9985872365,0.8825545231,0.1160327134,11.61968721,3.6875,0.5784313725,0.4778761062,0.5221238938,0.7755126581,0.9305861291,v1_raw,Moderate,"MacCallum et al., 2014",ASPECTS ≤7 = positive/high risk; ASPECTS >7 = negative/lower risk,25,,10070.0,ALBI (Albumin-Bilirubin) Grade for Hepatocellular Carcinoma (HCC),Exact,https://www.mdcalc.com/calc/10070/albi-albumin-bilirubin-grade-hepatocellular-carcinoma-hcc,Prognosis,"Gastroenterology, Hematology and Oncology, Hepatology, Hospitalist Medicine, Internal Medicine",Hepatocellular Carcinoma,mdcalc:10070,Moderate,Count-based,Unclear,True,226.0,0.5,0.864406779661017,0.4778761061946903,0.7714285714285715,0.6538461538461539,0.36440677966101687,3.687500000000001,0.5784313725490196,6.375000000000002,0.9985872364932769,0.30973451327433627,0.6902654867256637,0.7755126581331478,0.9305861291319928,0.8825545230704036,0.11603271342287325,11.619687212340457,1.0017790396810844,0.1128409102350658,11.264051828334184,0.08070985572179659,0.03532285770107655,69.55784566345102,30.44215433654898,Positive-result dominant,True,
24,ALT-70 Score for Cellulitis,Dermatology / Emergency Medicine / Infectious Disease,Lower-extremity cellulitis versus pseudocellulitis,0.9880952381,0.2197802198,0.48,175.0,83.0,71.0,1.0,20.0,0.538961039,0.9523809524,0.2078754579,0.998845536,0.9092852169,0.08956031908,8.966383274,1.266431925,0.05416666667,0.48,0.52,0.9956156427,0.2761954276,v1_raw,Moderate-high,"Pulia et al., 2024",Binary validation cutoff: ALT-70 ≥3 = positive; ≤2 = negative,26,,3998.0,ALT-70 Score for Cellulitis,Exact,https://www.mdcalc.com/calc/3998/alt-70-score-cellulitis,Prognosis,"Dermatology, Family Practice, Internal Medicine",Cellulitis/Abscess,mdcalc:3998,Moderate-high,Count-based,Unclear,True,175.0,0.9880952380952381,0.21978021978021978,0.48,0.538961038961039,0.9523809523809523,0.20787545787545803,1.2664319248826292,0.054166666666666474,23.38028169014093,0.9988455359952018,0.88,0.12,0.9956156427297898,0.2761954276479391,0.9092852169199677,0.0895603190752341,8.966383274266775,1.002967521826313,0.08543833324412277,8.51855432851378,0.00883392398312269,0.08072639509211142,9.863658453139115,90.13634154686089,Negative-result dominant,True,
25,Altitude-Adjusted PERC Rule,Emergency Medicine,Pulmonary embolism,1,0.1610169492,0.1194029851,134.0,16.0,99.0,0.0,19.0,0.1391304348,1,0.1610169492,0.5276423261,0.4994406752,0.02820165094,5.344842433,1.191919192,0,0.1194029851,0.8805970149,0.5819569606,0,v1_raw,Low-moderate,"Wolf et al., 2008, Assessment of the Pulmonary Embolism Rule-out Criteria rule for evaluation of suspected pulmonary embolism in the emergency department","PERC negative when all eight criteria absent; altitude-adjusted oxygen-saturation threshold ≥90% at approximately 5,280 ft",27,,10343.0,Altitude-Adjusted PERC Rule,Exact,https://www.mdcalc.com/calc/10343/altitude-adjusted-perc-rule,"Diagnosis, Rule Out","Cardiology, Critical Care, Emergency Medicine, Family Practice, Hematology and Oncology, Hospitalist Medicine, Internal Medicine, Primary Care, Pulmonology, Surgery (General)","Deep Venous Thrombosis, Pulmonary Embolism",mdcalc:10343,Moderate,Count-based,Unclear,True,134.0,1.0,0.16101694915254236,0.11940298507462686,0.1391304347826087,1.0,0.1610169491525424,1.191919191919192,0.0,inf,0.52764232609436,0.8582089552238806,0.1417910447761194,0.5819569606149722,0.0,0.4994406751546403,0.028201650939719713,5.344842433030348,0.5330255165454383,0.028201650939719713,5.290863207167988,0.002190630933580299,0.02601102000613951,7.767740045654471,92.23225995434552,Negative-result dominant,True,
26,Alvarado Score for Acute Appendicitis,"Emergency Medicine, Pediatrics, Surgery (General)",Appendicitis,0.5490196078,0.9166666667,0.3469387755,147.0,28.0,8.0,23.0,88.0,0.7777777778,0.7927927928,0.4656862745,0.9313043686,0.7429905848,0.1883137838,20.22043385,6.588235294,0.4919786096,0.3469387755,0.6530612245,0.7642045065,0.736110394,v1_raw,Moderate,"McKay, Robert, and Jessica Shepherd. “The use of the clinical scoring system by Alvarado in the decision to perform computed tomography for acute appendicitis in the ED.” The American journal of emergency medicine vol. 25,5 (2007): 489-93. doi:10.1016/j.ajem.2006.08.020",Score ≥7 (rule in),28,,617.0,Alvarado Score for Acute Appendicitis,Exact,https://www.mdcalc.com/calc/617/alvarado-score-acute-appendicitis,Diagnosis,"Emergency Medicine, Pediatrics, Surgery (General)",Appendicitis,mdcalc:617,Moderate,Count-based,Unclear,True,147.0,0.5490196078431373,0.9166666666666666,0.3469387755102041,0.7777777777777778,0.7927927927927928,0.46568627450980404,6.588235294117645,0.4919786096256684,13.391304347826084,0.9313043685793763,0.24489795918367346,0.7551020408163265,0.7642045065086203,0.736110394013228,0.742990584828426,0.18831378375095031,20.22043384572614,0.9362114945687945,0.18340665776153206,19.59030185225471,0.1372056639376031,0.0511081198133469,72.86012802921587,27.139871970784128,Positive-result dominant,True,
27,Alvarado Score for Acute Appendicitis,"Emergency Medicine, Pediatrics, Surgery (General)",Appendicitis,0.9607843137,0.5520833333,0.3469387755,147.0,49.0,43.0,2.0,53.0,0.5326086957,0.9636363636,0.5128676471,0.9313043686,0.7082485258,0.2230558428,23.95090695,2.14500684,0.07103218646,0.3469387755,0.6530612245,0.9969297081,0.2253636391,v1_raw,Moderate,"McKay, Robert, and Jessica Shepherd. “The use of the clinical scoring system by Alvarado in the decision to perform computed tomography for acute appendicitis in the ED.” The American journal of emergency medicine vol. 25,5 (2007): 489-93. doi:10.1016/j.ajem.2006.08.021",Score <4 (rule out); test-positive threshold ≥4,29,,617.0,Alvarado Score for Acute Appendicitis,Exact,https://www.mdcalc.com/calc/617/alvarado-score-acute-appendicitis,Diagnosis,"Emergency Medicine, Pediatrics, Surgery (General)",Appendicitis,mdcalc:617,Moderate,Count-based,Unclear,True,147.0,0.9607843137254902,0.5520833333333334,0.3469387755102041,0.532608695652174,0.9636363636363636,0.5128676470588236,2.145006839945281,0.0710321864594894,30.19767441860468,0.9313043685793763,0.6258503401360545,0.3741496598639456,0.9969297080805409,0.225363639127395,0.7082485258191598,0.2230558427602165,23.95090695219961,0.9362114945687945,0.21814871677079825,23.301221789770313,0.06496662104709353,0.15808922171312273,29.125720377086108,70.87427962291389,Negative-result dominant,True,
28,American Diabetes Association (ADA) Risk Calculator,"Endocrinology, Primary Care",Undiagnosed type 2 diabetes,0.8,0.5674242424,0.06713780919,1415.0,76.0,571.0,19.0,749.0,0.1174652241,0.9752604167,0.3674242424,0.355150574,0.3294888677,0.02566170632,7.225584919,1.84938704,0.3524699599,0.06713780919,0.9328621908,0.5220305711,0.1672825109,v1_raw,Moderate,"Woo et al., 2017, Validation of the diabetes screening tools proposed by the American Diabetes Association in an aging Chinese population",ADA risk score ≥5,30,,4020.0,American Diabetes Association (ADA) Risk Calculator,Exact,https://www.mdcalc.com/calc/4020/american-diabetes-association-ada-risk-calculator,Diagnosis,"Endocrinology, Family Practice, Internal Medicine",Diabetes Mellitus,mdcalc:4020,Moderate,Count-based,Unclear,True,1415.0,0.8,0.5674242424242424,0.06713780918727916,0.11746522411128284,0.9752604166666666,0.36742424242424243,1.8493870402802102,0.3524699599465954,5.246935201401052,0.35515057404721867,0.45724381625441696,0.542756183745583,0.5220305710591292,0.16728251088908244,0.3294888677300861,0.02566170631713255,7.225584918728225,0.3556603602807483,0.02515192008360288,7.071892989072119,0.011059060396877636,0.01460264592025475,43.09557696673609,56.90442303326391,Balanced,True,
